,scm,model,seed,epoch,ESP,FR,ESS,ESE,LL
48,simpson_nlin,gmm,42,59,0.018055664375424385,0.5498046875,5.740118026733398,-12.04377269744873,8.786652565002441
49,simpson_nlin,gmm,42,69,0.018477540463209152,0.5537109375,5.691871166229248,-12.806671142578125,9.408504486083984
50,simpson_nlin,gmm,42,79,0.01879004016518593,0.54296875,5.485065937042236,-12.951420783996582,9.643221855163574
51,simpson_nlin,gmm,42,89,0.0195468757301569,0.544921875,5.559856414794922,-13.782821655273438,10.254590034484863
52,simpson_nlin,gmm,42,99,0.01945214904844761,0.548828125,5.704739093780518,-13.889636039733887,10.292892456054688
53,simpson_nlin,gmm,42,109,0.019898438826203346,0.5400390625,6.063045501708984,-13.854378700256348,10.230087280273438
54,simpson_nlin,gmm,42,119,0.01935742422938347,0.5400390625,5.311877250671387,-14.419675827026367,10.72486686706543
55,simpson_nlin,gmm,42,129,0.01916211098432541,0.548828125,5.55964994430542,-14.690471649169922,10.884459495544434
56,simpson_nlin,gmm,42,139,0.01902734488248825,0.5537109375,5.370474815368652,-14.83857250213623,10.98828411102295
57,simpson_nlin,gmm,42,149,0.019059570506215096,0.5517578125,5.696577072143555,-15.026260375976562,11.032559394836426
58,simpson_nlin,gmm,42,159,0.0188603512942791,0.5478515625,5.640993595123291,-15.177506446838379,11.157470703125
59,simpson_nlin,gmm,42,169,0.0187685564160347,0.5478515625,5.454718589782715,-15.25232982635498,11.24649429321289
60,simpson_nlin,gmm,42,179,0.01842968910932541,0.5546875,5.636506080627441,-15.3196382522583,11.219908714294434
61,simpson_nlin,gmm,42,189,0.0185703132301569,0.5556640625,5.6536641120910645,-15.378782272338867,11.241637229919434
62,simpson_nlin,gmm,42,199,0.018443360924720764,0.5576171875,6.029836654663086,-15.47581958770752,11.273490905761719
63,simpson_nlin,gmm,3407,0,0.0,1.0,,,-5.687222003936768
64,simpson_nlin,gmm,3407,9,0.00031152344308793545,0.99609375,14.202971458435059,-4.816525459289551,2.452486991882324
65,simpson_nlin,gmm,3407,19,0.0013662109849974513,0.982421875,8.756853103637695,-7.3257598876953125,4.430840969085693
66,simpson_nlin,gmm,3407,29,0.01215332094579935,0.634765625,7.740742206573486,-10.56558609008789,7.192964553833008
67,simpson_nlin,gmm,3407,39,0.015583008527755737,0.5791015625,7.81684684753418,-11.10171127319336,7.171853065490723
68,simpson_nlin,gmm,3407,49,0.021699219942092896,0.5029296875,5.689750671386719,-12.318437576293945,8.506543159484863
69,simpson_nlin,gmm,3407,59,0.024084962904453278,0.482421875,5.181631088256836,-13.132523536682129,9.371145248413086
70,simpson_nlin,gmm,3407,69,0.02529003843665123,0.47265625,4.7237043380737305,-13.479391098022461,9.718942642211914
71,simpson_nlin,gmm,3407,79,0.026422852650284767,0.4609375,5.209267616271973,-14.243906021118164,10.508279800415039
72,simpson_nlin,gmm,3407,89,0.022062500938773155,0.4736328125,4.298582553863525,-13.83543586730957,9.863865852355957
73,simpson_nlin,gmm,3407,99,0.027394533157348633,0.45703125,4.360874652862549,-14.632004737854004,10.87890911102295
74,simpson_nlin,gmm,3407,109,0.027439454570412636,0.447265625,4.718423843383789,-15.030414581298828,11.312012672424316
75,simpson_nlin,gmm,3407,119,0.02721875160932541,0.4501953125,4.534832954406738,-15.39891529083252,11.524539947509766
76,simpson_nlin,gmm,3407,129,0.027314454317092896,0.451171875,4.665618419647217,-15.629868507385254,11.704984664916992
77,simpson_nlin,gmm,3407,139,0.027258791029453278,0.455078125,4.797898292541504,-15.80738639831543,11.877127647399902
78,simpson_nlin,gmm,3407,149,0.02727343887090683,0.4521484375,4.988352298736572,-15.903746604919434,11.86367416381836
79,simpson_nlin,gmm,3407,159,0.027066407725214958,0.453125,4.768723487854004,-16.027507781982422,12.072376251220703
80,simpson_nlin,gmm,3407,169,0.027009766548871994,0.447265625,4.598150730133057,-16.066232681274414,12.041736602783203
81,simpson_nlin,gmm,3407,179,0.027146484702825546,0.44921875,5.070943355560303,-16.082366943359375,12.027645111083984
82,simpson_nlin,gmm,3407,189,0.027165040373802185,0.447265625,4.975961208343506,-16.095157623291016,12.140460014343262
83,simpson_nlin,gmm,3407,199,0.027098633348941803,0.453125,5.148115634918213,-16.116283416748047,12.12370491027832
84,simpson_nlin,gmm,65535,0,0.0,1.0,,,-5.770573616027832
85,simpson_nlin,gmm,65535,9,0.0004414062714204192,0.994140625,15.024576187133789,-4.656776428222656,1.9430454969406128
86,simpson_nlin,gmm,65535,19,0.0008857421926222742,0.9921875,7.072504043579102,-5.456360816955566,2.974478244781494
87,simpson_nlin,gmm,65535,29,0.005537109449505806,0.802734375,8.987311363220215,-9.193323135375977,5.738592147827148
88,simpson_nlin,gmm,65535,39,0.007952148094773293,0.7333984375,7.319334506988525,-9.217245101928711,6.631733417510986
89,simpson_nlin,gmm,65535,49,0.007585938088595867,0.728515625,7.307103633880615,-9.152582168579102,6.118853569030762
90,simpson_nlin,gmm,65535,59,0.018321290612220764,0.5087890625,7.691553115844727,-11.424725532531738,9.048254013061523
91,simpson_nlin,gmm,65535,69,0.01748925819993019,0.5205078125,7.580020904541016,-11.134323120117188,8.372750282287598
92,simpson_nlin,gmm,65535,79,0.02446288987994194,0.4541015625,7.33083963394165,-12.529552459716797,10.318593978881836
93,simpson_nlin,gmm,65535,89,0.02517382800579071,0.4384765625,6.998077392578125,-13.055741310119629,10.766474723815918
94,simpson_nlin,gmm,65535,99,0.025072267279028893,0.451171875,6.703170299530029,-13.20240592956543,10.75074577331543
95,simpson_nlin,gmm,65535,109,0.026149416342377663,0.4453125,5.966484069824219,-13.529311180114746,10.97865104675293
96,simpson_nlin,gmm,65535,119,0.02734668180346489,0.4326171875,6.302853107452393,-14.056939125061035,11.698412895202637
97,simpson_nlin,gmm,65535,129,0.02685840055346489,0.431640625,6.474715232849121,-14.340113639831543,12.002506256103516
98,simpson_nlin,gmm,65535,139,0.02718750201165676,0.4169921875,6.77620792388916,-14.470952033996582,12.2598295211792
99,simpson_nlin,gmm,65535,149,0.027033202350139618,0.4248046875,6.756229400634766,-14.657185554504395,12.36375617980957
100,simpson_nlin,gmm,65535,159,0.02670605666935444,0.4287109375,6.1794891357421875,-14.718947410583496,12.447037696838379
101,simpson_nlin,gmm,65535,169,0.026856446638703346,0.4296875,6.306626319885254,-14.815698623657227,12.538678169250488
102,simpson_nlin,gmm,65535,179,0.026872070506215096,0.431640625,6.221323490142822,-14.858354568481445,12.560381889343262
103,simpson_nlin,gmm,65535,189,0.02707226574420929,0.4248046875,6.486900329589844,-14.877985000610352,12.59521770477295
104,simpson_nlin,gmm,65535,199,0.026765625923871994,0.42578125,6.3753156661987305,-14.884228706359863,12.610565185546875
105,simpson_nlin,maf,0,0,0.0,1.0,,,-5.8398613929748535
106,simpson_nlin,maf,0,9,0.025159180164337158,0.345703125,12.089325904846191,-10.166050910949707,9.215258598327637
107,simpson_nlin,maf,0,19,0.1772724688053131,0.1357421875,15.002684593200684,-12.986482620239258,12.727299690246582
108,simpson_nlin,maf,0,29,0.2886005938053131,0.1123046875,18.395597457885742,-13.516204833984375,13.36910629272461
109,simpson_nlin,maf,0,39,0.3648115396499634,0.09765625,16.591678619384766,-14.330524444580078,14.281059265136719
110,simpson_nlin,maf,0,49,0.39331740140914917,0.095703125,15.095367431640625,-15.23139762878418,15.219611167907715
111,simpson_nlin,maf,0,59,0.5105264186859131,0.0849609375,15.61823558807373,-16.468564987182617,16.552108764648438
112,simpson_nlin,maf,0,69,0.5116523504257202,0.087890625,15.70538330078125,-16.778406143188477,16.8609561920166
113,simpson_nlin,maf,0,79,0.5360400676727295,0.080078125,15.993892669677734,-17.2827205657959,17.419462203979492
114,simpson_nlin,maf,0,89,0.5421523451805115,0.0791015625,16.211877822875977,-17.492155075073242,17.654035568237305
115,simpson_nlin,maf,0,99,0.5527295470237732,0.08203125,16.374479293823242,-17.64041519165039,17.7369384765625
116,simpson_nlin,maf,0,109,0.5582001805305481,0.0810546875,16.36578369140625,-17.89728355407715,18.034317016601562
117,simpson_nlin,maf,0,119,0.566763699054718,0.0849609375,16.326444625854492,-18.050439834594727,18.163366317749023
118,simpson_nlin,maf,0,129,0.568801760673523,0.078125,15.833101272583008,-18.104692459106445,18.263530731201172
119,simpson_nlin,maf,0,139,0.5792021751403809,0.0751953125,16.989482879638672,-18.379655838012695,18.629722595214844
120,simpson_nlin,maf,0,149,0.5825215578079224,0.0771484375,15.109783172607422,-18.5032901763916,18.73444938659668
121,simpson_nlin,maf,0,159,0.5832852125167847,0.0732421875,15.739314079284668,-18.53247833251953,18.753061294555664
122,simpson_nlin,maf,0,169,0.5840752124786377,0.0830078125,15.6934175491333,-18.609100341796875,18.80965805053711
123,simpson_nlin,maf,0,179,0.5845068693161011,0.078125,15.888420104980469,-18.586380004882812,18.79405403137207
124,simpson_nlin,maf,0,189,0.5840029716491699,0.078125,16.736160278320312,-18.596057891845703,18.8311767578125
125,simpson_nlin,maf,0,199,0.5843896865844727,0.078125,15.420097351074219,-18.59502410888672,18.828004837036133
126,simpson_nlin,maf,7,0,0.0,1.0,,,-5.499101638793945
127,simpson_nlin,maf,7,9,0.02321191504597664,0.4130859375,13.661343574523926,-9.87381362915039,8.604771614074707
128,simpson_nlin,maf,7,19,0.09704102575778961,0.15234375,17.01341438293457,-11.516182899475098,11.070682525634766
129,simpson_nlin,maf,7,29,0.13522754609584808,0.134765625,22.70815086364746,-11.793044090270996,11.190483093261719
130,simpson_nlin,maf,7,39,0.11991992592811584,0.16796875,15.575847625732422,-12.460651397705078,11.816719055175781
131,simpson_nlin,maf,7,49,0.3175107538700104,0.111328125,15.29849910736084,-15.325115203857422,15.320914268493652
132,simpson_nlin,maf,7,59,0.41117483377456665,0.0927734375,15.500295639038086,-15.937931060791016,16.03847885131836
133,simpson_nlin,maf,7,69,0.40537890791893005,0.0869140625,15.456770896911621,-16.317766189575195,16.51757049560547
134,simpson_nlin,maf,7,79,0.48932814598083496,0.08203125,15.362654685974121,-16.451730728149414,16.589614868164062
135,simpson_nlin,maf,7,89,0.5197021961212158,0.080078125,14.97140884399414,-16.718963623046875,16.910234451293945
136,simpson_nlin,maf,7,99,0.5706650614738464,0.0732421875,16.49432373046875,-17.604034423828125,17.867013931274414
137,simpson_nlin,maf,7,109,0.5830186009407043,0.0771484375,15.87665843963623,-18.061147689819336,18.3520450592041
138,simpson_nlin,maf,7,119,0.5917158126831055,0.0693359375,15.13835620880127,-18.315584182739258,18.705617904663086
139,simpson_nlin,maf,7,129,0.6031484603881836,0.07421875,16.059410095214844,-18.596513748168945,18.946989059448242
140,simpson_nlin,maf,7,139,0.6063653230667114,0.0732421875,16.774478912353516,-18.63984489440918,18.9969425201416
141,simpson_nlin,maf,7,149,0.6119561195373535,0.0751953125,15.569522857666016,-18.96227264404297,19.338302612304688
142,simpson_nlin,maf,7,159,0.6173456907272339,0.076171875,16.74830436706543,-19.139930725097656,19.48544692993164
143,simpson_nlin,maf,7,169,0.6190654635429382,0.0732421875,15.86510944366455,-19.19893455505371,19.600021362304688
144,simpson_nlin,maf,7,179,0.6192676424980164,0.0751953125,16.515188217163086,-19.238422393798828,19.604475021362305
145,simpson_nlin,maf,7,189,0.6191895008087158,0.0732421875,15.68310832977295,-19.252822875976562,19.62982940673828
146,simpson_nlin,maf,7,199,0.6192988157272339,0.0751953125,15.942255973815918,-19.266862869262695,19.645231246948242
147,simpson_nlin,maf,42,0,0.0,1.0,,,-5.419447422027588
148,simpson_nlin,maf,42,9,0.04568261653184891,0.236328125,10.329304695129395,-11.324638366699219,10.877836227416992
149,simpson_nlin,maf,42,19,0.15700684487819672,0.1318359375,14.313100814819336,-13.115918159484863,12.860387802124023
150,simpson_nlin,maf,42,29,0.2484150528907776,0.119140625,15.722657203674316,-14.504633903503418,14.356807708740234
151,simpson_nlin,maf,42,39,0.3198593854904175,0.111328125,15.645824432373047,-15.081048965454102,15.007891654968262
152,simpson_nlin,maf,42,49,0.4066386818885803,0.09765625,15.43368911743164,-15.657042503356934,15.65009880065918
153,simpson_nlin,maf,42,59,0.44346487522125244,0.0966796875,16.37628746032715,-16.202762603759766,16.267236709594727
154,simpson_nlin,maf,42,69,0.5014951229095459,0.0908203125,16.74518394470215,-16.356821060180664,16.4454345703125
155,simpson_nlin,maf,42,79,0.4818603992462158,0.0908203125,16.151105880737305,-16.376108169555664,16.470609664916992
156,simpson_nlin,maf,42,89,0.5625146627426147,0.087890625,16.409940719604492,-17.476823806762695,17.647274017333984
157,simpson_nlin,maf,42,99,0.5711855888366699,0.080078125,15.971689224243164,-17.65540885925293,17.875003814697266
158,simpson_nlin,maf,42,109,0.591529369354248,0.08203125,16.892719268798828,-18.195951461791992,18.43055534362793
159,simpson_nlin,maf,42,119,0.5989297032356262,0.080078125,16.846540451049805,-18.455928802490234,18.68964195251465
160,simpson_nlin,maf,42,129,0.606427788734436,0.08203125,16.126605987548828,-18.606834411621094,18.804243087768555
161,simpson_nlin,maf,42,139,0.6059921979904175,0.08203125,15.933083534240723,-18.67232322692871,18.897750854492188
162,simpson_nlin,maf,42,149,0.6086786985397339,0.078125,15.753690719604492,-18.69802474975586,18.963335037231445
163,simpson_nlin,maf,42,159,0.6065136790275574,0.0791015625,15.679591178894043,-18.71036720275879,18.977998733520508
164,simpson_nlin,maf,42,169,0.6083584427833557,0.076171875,15.397014617919922,-18.713376998901367,18.967872619628906
165,simpson_nlin,maf,42,179,0.6076562404632568,0.0810546875,15.252654075622559,-18.76031494140625,18.991113662719727
166,simpson_nlin,maf,42,189,0.6078760027885437,0.0849609375,16.160043716430664,-18.778865814208984,19.020977020263672
167,simpson_nlin,maf,42,199,0.6081152558326721,0.08203125,15.687021255493164,-18.770357131958008,18.99989128112793
168,simpson_nlin,maf,3407,0,0.0,1.0,,,-5.651018142700195
169,simpson_nlin,maf,3407,9,0.052485354244709015,0.19140625,11.739826202392578,-11.017938613891602,10.646200180053711
170,simpson_nlin,maf,3407,19,0.07421289384365082,0.22265625,14.931264877319336,-11.939004898071289,11.323742866516113
171,simpson_nlin,maf,3407,29,0.216427743434906,0.1162109375,17.0247745513916,-13.390849113464355,13.335762977600098
172,simpson_nlin,maf,3407,39,0.19005469977855682,0.13671875,31.156940460205078,-11.717694282531738,11.183196067810059
173,simpson_nlin,maf,3407,49,0.31245899200439453,0.1005859375,16.754310607910156,-14.385019302368164,14.593488693237305
174,simpson_nlin,maf,3407,59,0.4460947513580322,0.0908203125,17.308700561523438,-15.848469734191895,16.071489334106445
175,simpson_nlin,maf,3407,69,0.4798046946525574,0.0849609375,16.77893829345703,-16.006065368652344,16.246675491333008
176,simpson_nlin,maf,3407,79,0.5261621475219727,0.0810546875,16.90239906311035,-16.323612213134766,16.57343292236328
177,simpson_nlin,maf,3407,89,0.5765400528907776,0.0791015625,18.197471618652344,-17.20920753479004,17.556150436401367
178,simpson_nlin,maf,3407,99,0.5870420336723328,0.0712890625,17.40585708618164,-17.32838249206543,17.74941062927246
179,simpson_nlin,maf,3407,109,0.5983271598815918,0.0810546875,16.28314971923828,-17.640384674072266,18.01483917236328
180,simpson_nlin,maf,3407,119,0.621896505355835,0.0693359375,15.897917747497559,-18.017744064331055,18.468658447265625
181,simpson_nlin,maf,3407,129,0.6326435804367065,0.072265625,16.475128173828125,-18.323320388793945,18.790422439575195
182,simpson_nlin,maf,3407,139,0.6455000042915344,0.0654296875,16.905391693115234,-18.47470474243164,18.966508865356445
183,simpson_nlin,maf,3407,149,0.6441494822502136,0.0693359375,16.150634765625,-18.595897674560547,19.10447883605957
184,simpson_nlin,maf,3407,159,0.6476543545722961,0.0751953125,17.19200325012207,-18.709156036376953,19.136289596557617
185,simpson_nlin,maf,3407,169,0.6504375338554382,0.068359375,16.45311164855957,-18.731630325317383,19.184717178344727
186,simpson_nlin,maf,3407,179,0.6503223180770874,0.0771484375,17.292102813720703,-18.79694938659668,19.244964599609375
187,simpson_nlin,maf,3407,189,0.651413083076477,0.0693359375,16.61532211303711,-18.76168441772461,19.266374588012695
188,simpson_nlin,maf,3407,199,0.6510049104690552,0.0712890625,15.835399627685547,-18.788484573364258,19.25309944152832
189,simpson_nlin,maf,65535,0,0.0,1.0,,,-5.216526508331299
190,simpson_nlin,maf,65535,9,0.008140625432133675,0.697265625,8.375277519226074,-8.937642097473145,7.34122371673584
191,simpson_nlin,maf,65535,19,0.12788282334804535,0.13671875,14.537614822387695,-12.684693336486816,12.42017650604248
192,simpson_nlin,maf,65535,29,0.23880666494369507,0.111328125,20.355976104736328,-12.994587898254395,12.598289489746094
193,simpson_nlin,maf,65535,39,0.3502529561519623,0.1005859375,19.63096046447754,-13.73974895477295,13.482229232788086
194,simpson_nlin,maf,65535,49,0.43674710392951965,0.087890625,16.809431076049805,-15.288301467895508,15.22219181060791
195,simpson_nlin,maf,65535,59,0.4740263819694519,0.083984375,16.859115600585938,-15.947678565979004,15.934135437011719
196,simpson_nlin,maf,65535,69,0.5032089948654175,0.080078125,17.479402542114258,-16.15716552734375,16.161251068115234
197,simpson_nlin,maf,65535,79,0.5366562604904175,0.080078125,16.990032196044922,-16.488727569580078,16.56663703918457
198,simpson_nlin,maf,65535,89,0.5435146689414978,0.072265625,17.698579788208008,-16.432973861694336,16.467222213745117
199,simpson_nlin,maf,65535,99,0.6042246222496033,0.0712890625,17.69183921813965,-17.610458374023438,17.75107192993164
200,simpson_nlin,maf,65535,109,0.6140341758728027,0.0732421875,16.91879653930664,-18.09784698486328,18.242713928222656
201,simpson_nlin,maf,65535,119,0.6164922714233398,0.0693359375,17.247486114501953,-18.260278701782227,18.46242332458496
202,simpson_nlin,maf,65535,129,0.6186845302581787,0.0673828125,17.082672119140625,-18.39691162109375,18.63341522216797
203,simpson_nlin,maf,65535,139,0.6318545341491699,0.06640625,17.601552963256836,-18.440959930419922,18.668079376220703
204,simpson_nlin,maf,65535,149,0.631952166557312,0.072265625,16.44193458557129,-18.656185150146484,18.867738723754883
205,simpson_nlin,maf,65535,159,0.6339990496635437,0.0654296875,16.066312789916992,-18.62870979309082,18.87102699279785
206,simpson_nlin,maf,65535,169,0.6368193626403809,0.06640625,15.893941879272461,-18.87752914428711,19.139490127563477
207,simpson_nlin,maf,65535,179,0.6361259818077087,0.0693359375,16.578519821166992,-18.912965774536133,19.161991119384766
208,simpson_nlin,maf,65535,189,0.6511796712875366,0.068359375,16.3475399017334,-19.246946334838867,19.51615333557129
209,simpson_nlin,maf,65535,199,0.6525478363037109,0.0625,15.627114295959473,-19.297208786010742,19.604516983032227
210,simpson_nlin,nice,0,0,0.0,1.0,,,-5.5494818687438965
211,simpson_nlin,nice,0,9,0.056312501430511475,0.1904296875,27.522666931152344,-10.146614074707031,9.085205078125
212,simpson_nlin,nice,0,19,0.0027099610306322575,0.9521484375,9.148605346679688,-7.203268051147461,5.464297294616699
213,simpson_nlin,nice,0,29,0.12615527212619781,0.1162109375,29.85968780517578,-11.174790382385254,10.246081352233887
214,simpson_nlin,nice,0,39,0.00023339843028225005,1.0,,,1.7879472970962524
215,simpson_nlin,nice,0,49,0.09153027832508087,0.1416015625,15.706792831420898,-11.90307331085205,10.778470039367676
216,simpson_nlin,nice,0,59,0.1726054847240448,0.0908203125,17.360153198242188,-13.084465026855469,12.25680923461914
217,simpson_nlin,nice,0,69,0.2860976755619049,0.0703125,18.925270080566406,-13.857300758361816,13.282588958740234
218,simpson_nlin,nice,0,79,0.37559282779693604,0.0517578125,19.04962921142578,-14.319476127624512,13.959855079650879
219,simpson_nlin,nice,0,89,0.4644472897052765,0.0478515625,18.05270004272461,-14.79407024383545,14.682741165161133
220,simpson_nlin,nice,0,99,0.5445293188095093,0.0439453125,15.475812911987305,-15.313663482666016,15.33277416229248
221,simpson_nlin,nice,0,109,0.5814677476882935,0.0439453125,13.759556770324707,-15.590126037597656,15.665824890136719
222,simpson_nlin,nice,0,119,0.6268721222877502,0.0439453125,13.111964225769043,-16.015289306640625,16.16499900817871
223,simpson_nlin,nice,0,129,0.6589639186859131,0.041015625,12.302027702331543,-16.263893127441406,16.47984504699707
224,simpson_nlin,nice,0,139,0.6839209198951721,0.041015625,13.386662483215332,-16.63633155822754,16.909313201904297
225,simpson_nlin,nice,0,149,0.7025703191757202,0.0390625,12.70356273651123,-16.78730583190918,17.069490432739258
226,simpson_nlin,nice,0,159,0.7169042825698853,0.04296875,13.070760726928711,-16.936933517456055,17.198200225830078
227,simpson_nlin,nice,0,169,0.7337217330932617,0.03515625,12.587400436401367,-17.296171188354492,17.648008346557617
228,simpson_nlin,nice,0,179,0.747366189956665,0.0390625,12.786450386047363,-17.63374137878418,17.994112014770508
229,simpson_nlin,nice,0,189,0.7537910342216492,0.0390625,12.342731475830078,-17.796920776367188,18.199169158935547
230,simpson_nlin,nice,0,199,0.7589287161827087,0.0361328125,12.515995979309082,-17.775360107421875,18.171525955200195
231,simpson_nlin,nice,7,0,0.0,1.0,,,-5.830354690551758
232,simpson_nlin,nice,7,9,0.016074219718575478,0.466796875,18.32074546813965,-9.114828109741211,7.032473087310791
233,simpson_nlin,nice,7,19,0.22751660645008087,0.1044921875,18.425939559936523,-12.898582458496094,12.465560913085938
234,simpson_nlin,nice,7,29,0.08666308969259262,0.4794921875,12.099204063415527,-12.68344783782959,12.513351440429688
235,simpson_nlin,nice,7,39,0.16471290588378906,0.109375,27.141223907470703,-11.675210952758789,10.691869735717773
236,simpson_nlin,nice,7,49,0.09954199194908142,0.2001953125,12.860294342041016,-12.379870414733887,11.243398666381836
237,simpson_nlin,nice,7,59,0.5668964982032776,0.048828125,13.93161678314209,-15.340130805969238,15.553363800048828
238,simpson_nlin,nice,7,69,0.6307070851325989,0.044921875,13.992681503295898,-15.81730842590332,16.0172119140625
239,simpson_nlin,nice,7,79,0.7027422189712524,0.041015625,14.683391571044922,-15.827917098999023,16.140892028808594
240,simpson_nlin,nice,7,89,0.732495129108429,0.0380859375,13.557743072509766,-16.98632049560547,17.419137954711914
241,simpson_nlin,nice,7,99,0.741815447807312,0.0380859375,14.070425987243652,-17.201961517333984,17.673931121826172
242,simpson_nlin,nice,7,109,0.7569238543510437,0.0341796875,13.801462173461914,-17.482810974121094,17.977802276611328
243,simpson_nlin,nice,7,119,0.7607988715171814,0.03515625,13.358920097351074,-17.59243392944336,18.11226463317871
